time,seconds_elapsed,z,y,x
1621953359701916000,-301.201083984375,3.757526487135887,-1.8955463283255696,0.4799444938808679
1621953359711909000,-301.1910908203125,2.07899706209898,-1.11946989338696,0.4175613952040672
1621953359721901800,-301.18109814453123,0.06074760642945766,1.0808837037526071,2.0386054304778574
1621953359731895000,-301.1711049804687,-0.4674626134485006,2.868211795552075,2.5157354514598844
1621953359741888000,-301.1611120605469,0.17225334019362926,3.5345249564796686,2.5863170541614293
1621953359751881000,-301.151119140625,0.3591238192826509,3.849082488805055,3.2356665130674838
1621953359761874000,-301.1411259765625,-1.6627689613252876,2.0156340124741194,3.952065308895707
1621953359771867100,-301.1311328125,-4.723844631162286,-4.447434166401624,5.168157255169749
1621953359781859800,-301.12114013671874,-2.706946590101719,-6.846900030696392,3.373818261694908
1621953359791853000,-301.11114697265623,0.9361141444206237,-4.046435198941826,2.2209727529287338
1621953359801846000,-301.1011540527344,1.387963593673706,-1.5127274529397488,2.9566870746016503
1621953359811839000,-301.0911611328125,-1.059535941427946,-1.3137594165608286,2.8449609760850665
1621953359821832000,-301.08116796875,-1.400690388777852,-1.3659019839912652,2.095254369416833
1621953359831825000,-301.07117504882814,-0.4693289918422699,-1.4658429521679877,1.6289759973168372
1621953359841817900,-301.06118212890624,0.18414193090796468,-0.776207952363789,1.4548364049851894
1621953359851810800,-301.0511892089844,-1.0374699478313327,1.3971420486465096,2.323726440438628
1621953359861804000,-301.0411960449219,-0.6132143156856298,2.1551175942271947,3.158728234815597
1621953359871796700,-301.0312033691406,1.0254036624625325,1.30984019729048,2.975629675480723
1621953359881790000,-301.0212099609375,0.6795704096466303,1.1914976032435893,2.8417981281399727
1621953359891783000,-301.01121704101564,-0.20509470256567,2.5544211559459566,3.5442397102862593
1621953359901776000,-301.00122412109374,-0.6192334298446774,3.63106429951936,3.8425510412096977
1621953359911768800,-300.9912312011719,-1.016344449955225,2.8172733432143926,4.022103306239843
1621953359921762000,-300.9812380371094,-1.2241238615602255,1.4095593394100665,4.282881902104616
1621953359931754800,-300.9712453613281,-1.7375304800599813,0.5274953496068716,4.364171361303329
1621953359941748000,-300.961251953125,-1.4570608030363916,1.0971072549313305,4.563952759891748
1621953359951741000,-300.95125903320314,-0.8000289729341864,1.3295119892269371,4.664083113160729
1621953359961734100,-300.94126586914064,-0.66192778545022,-0.5302350037038326,4.455982214516401
1621953359971726800,-300.9312731933594,-0.37153292673975225,-1.8052917646437883,4.35236401913166
1621953359981720000,-300.9212800292969,-0.16083967351466416,-1.1306424447864294,4.375101920640469
1621953359991713000,-300.9112868652344,-0.5328139142811298,-0.21243512845635412,3.936294323790073
1621953360001706000,-300.9012939453125,-1.2927227660119534,-0.049722939068078995,2.965426261374354
1621953360011699000,-300.89130102539065,-1.681563970427215,-0.4238485126495361,2.008693691816926
1621953360021692200,-300.88130786132814,-1.9592272117279468,-1.4184797279685735,0.9577443769484758
1621953360031684900,-300.87131518554685,-2.0342488427035508,-2.463982467868924,-0.010409750333428383
1621953360041677800,-300.861322265625,-2.0187083053529262,-3.571072187632322,-1.1074445245504378
1621953360051671000,-300.8513288574219,-1.9423639013409613,-4.914835989573597,-2.1028233433663845
1621953360061663700,-300.8413361816406,-1.8479899196416139,-6.195599437722564,-3.0434698705196377
1621953360071657000,-300.83134301757815,-1.739537728229165,-6.499480093210935,-4.022563909488916
1621953360081650000,-300.82135009765625,-1.8910007938504219,-6.796515997371077,-5.041470903408527
1621953360091643000,-300.81135717773435,-0.7052145539909601,-5.764180197557806,-5.389146276959776
1621953360101635800,-300.8013642578125,-1.262545654413104,-4.282464553475379,-4.495495894259214
1621953360111629000,-300.7913708496094,-5.222785501936078,-3.7018770806282757,-3.5917023032069206
1621953360121621800,-300.7813781738281,-7.293934188622236,-2.3746210536345838,-2.1789842075049877
1621953360131615000,-300.77138500976565,-6.205218914461136,-0.9116095255002379,-0.42799452641308305
1621953360141608000,-300.76139208984375,-3.422854387542605,-0.19910510676205156,0.5507143126308918
1621953360151602000,-300.75139819335936,-1.47747610681653,-0.004384206433594226,1.2869599647015333
1621953360161595000,-300.74140502929686,-0.807993375942111,-0.24409341852366923,2.0839006162315608
1621953360171587800,-300.731412109375,-0.4519382965803146,-1.6967130242422221,3.1957103502541777
1621953360181581000,-300.7214189453125,-0.6903519159018993,-5.240114822399616,5.121130715578794
1621953360191573800,-300.7114262695313,-1.2200550046861172,-7.221240123811364,5.306313095450401
1621953360201567000,-300.70143310546877,-0.7425918062269687,-5.050483646425604,1.3337094409167767
1621953360211560000,-300.69144018554687,-0.20744696478024124,-2.1178665987193583,-2.7824761705994603
1621953360221553000,-300.68144702148436,-0.28354236246719955,3.178182292348146,-5.404378917405009
1621953360231545900,-300.6714541015625,1.678303799587488,11.16526591863632,-5.489430944007635
1621953360241539000,-300.6614609375,6.377334892010689,13.096720303428173,-3.005317542257905
1621953360251531800,-300.6514682617188,7.919046447372436,8.69521845164001,-0.2881692916154861
1621953360261525000,-300.64147509765627,5.810997478312253,3.7588422459095714,1.9009563706755637
1621953360271518000,-300.63148193359376,2.455356678342819,2.447159927883744,2.560561850658059
1621953360281514800,-300.6214853515625,-0.8523055420078337,1.9249279056325554,2.772314842069149
1621953360291507700,-300.6114921875,-1.7746660324946044,0.274681741271913,1.9422335529595611
1621953360301500700,-300.6014992675781,-0.4953098207950592,-0.5080141118064523,-0.30448154399096966
1621953360311493600,-300.59150634765626,0.1522163682065904,0.8484902215033769,-1.428396726348996
1621953360321486600,-300.58151342773436,0.19665055321678518,3.278262961256504,-0.9234639216840267
1621953360331479800,-300.57152026367186,1.2337315017305315,4.656418862143159,-0.41491000391244887
1621953360341472500,-300.5615275878906,1.5899086000368,4.244070817673206,-0.3573819440513849
1621953360351465700,-300.5515341796875,-0.5829740757226943,2.3089275152355433,-0.953769628098607
1621953360361458700,-300.5415412597656,-2.78176773006916,0.7823509851634501,-1.042968837508559
1621953360371451600,-300.53154833984377,-2.663500247085094,0.2746235813438892,-0.6981961996614933
1621953360381444600,-300.52155541992187,-2.058958921068162,0.053797056639194485,-0.6825748521596193
1621953360391437800,-300.51156225585936,-1.8529741377949713,-0.44569677184224127,-0.7530225993484259
1621953360401430500,-300.5015695800781,-1.9704550004459915,-0.716891547781229,-1.1590724204570055
1621953360411423700,-300.491576171875,-2.3294530013918875,-0.44889001492559905,-1.3359516668856144
1621953360421416700,-300.4815832519531,-1.749649664659798,-0.3001379618287086,-0.3383896588116884
1621953360431409700,-300.47159033203127,-1.3937868929997086,-1.5110902071267365,0.7290285602986812
1621953360441402600,-300.46159741210937,-1.0626740933232008,-3.8725726699858902,-2.0856839925169943
1621953360451395800,-300.45160424804686,-0.22429186272770166,-4.754316926315426,-0.5179296488821507
1621953360461388500,-300.44161157226563,-1.4019457956664263,-3.3989866052210327,-1.0514280382961034
1621953360471381800,-300.4316181640625,-0.7936214439794421,-1.2675059071689843,-4.820719782027602
1621953360481374700,-300.4216252441406,-0.5714306451842188,-1.047377886122465,-3.7056098374158144
1621953360491367700,-300.4116323242188,-0.7843513652004301,-1.0897159756362438,-1.06105803642869
1621953360501360600,-300.4016394042969,0.6380686248265206,-1.0664864912182093,-0.4966624044477939
1621953360511353900,-300.39164624023437,2.6635072613477706,-1.0175912351459264,-1.4817431166112423
1621953360521346800,-300.38165307617186,2.6565280699849128,-1.5425065051317215,-2.0615227802067992
1621953360531339500,-300.3716604003906,2.9476503661870956,-2.6372183893591163,-3.1935996417105197
1621953360541332700,-300.3616672363281,3.060525050216913,-1.93389943985641,-3.489599188560247
1621953360551325700,-300.3516743164063,2.2094927430152893,0.39658641171455383,-1.7154478275895118
1621953360561318700,-300.3416813964844,2.071040550136566,2.346601120069623,1.8840461524069307
1621953360571311600,-300.3316884765625,2.2123475479245185,3.645204760813713,5.395764818316698
1621953360581304800,-300.32169506835936,1.3924819478809833,3.324199952045083,7.013413365933299
1621953360591297500,-300.3117023925781,-0.4069336182057857,1.517104352849722,7.819352731955051
1621953360601290800,-300.3017092285156,-4.270651366084814,0.555113424372673,7.834437488362193
1621953360611283700,-300.2917163085938,-6.931427741163969,0.024302082085609435,4.7417023594141
1621953360621276700,-300.2817233886719,-2.8570541494607924,-2.2252906161278485,0.4411152892708778
1621953360631269600,-300.27173046875,-1.479845612426847,-2.962144755485654,-0.36427345713078974
1621953360641262800,-300.26173706054686,-0.9740992263566702,-1.2508645689696072,0.07527882060706614
1621953360651255600,-300.25174438476563,-0.2837058824658394,0.8273802134573459,0.11765139691233634
1621953360661248800,-300.2417512207031,-1.5731670163333416,1.6776485505491494,0.37816286627352236
1621953360671241700,-300.2317583007812,-3.0343413921684026,1.2833768455177545,0.183270408770442
1621953360681234700,-300.2217653808594,-2.3069746276021004,1.0271867464870215,-1.3970230984419583
1621953360691228700,-300.2117712402344,-1.8177509948529302,2.003891259971261,-2.0299609362512827
